orbit,day,a_km,e,i_deg,raan_deg,argp_deg,periapsis_km,apoapsis_km
Low lunar polar orbit (100 km),56.68055555555556,1836.9665724874355,1.698224599655529e-05,89.97208222278442,332.1396465687124,223.8311327213283,1836.9353766692143,1836.997768305657
Low lunar polar orbit (100 km),56.6875,1836.9566267458608,2.3810911261003028e-05,89.9720519963439,332.0479377002825,222.1140560318306,1836.9128871346309,1837.0003663570903
Low lunar polar orbit (100 km),56.69444444444444,1836.966421473751,2.5964529481908968e-05,89.97202181172578,331.95639219137695,207.17500323257048,1836.9187255049435,1837.014117442559
Low lunar polar orbit (100 km),56.701388888888886,1836.9858382468906,3.0363125657340467e-05,89.97184713275128,331.8649269919573,187.0682661930658,1836.930061615053,1837.041614878728
Low lunar polar orbit (100 km),56.708333333333336,1836.9947102895185,3.365646948381867e-05,89.97153171448821,331.77337422375786,174.68466848475018,1836.9328835331094,1837.0565370459274
Low lunar polar orbit (100 km),56.71527777777778,1836.9838427304862,3.109084844427163e-05,89.97122576901953,331.6816561862823,160.98035606658772,1836.9267293442374,1837.040956116735
Low lunar polar orbit (100 km),56.72222222222222,1836.9646087758006,2.8807650067712852e-05,89.97106985800156,331.5898674489426,141.05129724498687,1836.9116901421642,1837.017527409437
Low lunar polar orbit (100 km),56.729166666666664,1836.9569685181605,2.7368312086561312e-05,89.97104835225075,331.49817616033096,128.84603349150044,1836.9066941065562,1837.0072429297645
Low lunar polar orbit (100 km),56.736111111111114,1836.968697085818,2.005394413375575e-05,89.97100660797224,331.40664894649865,125.16923622489904,1836.9318586181912,1837.0055355534448
Low lunar polar orbit (100 km),56.74305555555556,1836.987561225886,9.633903638173609e-06,89.97081181174039,331.31518278769624,119.2182785043387,1836.9698638647367,1837.0052585870355
Low lunar polar orbit (100 km),56.75,1836.9941332573364,2.8799888364034385e-06,89.97048926536513,331.22361206888047,139.45600900375842,1836.9888427347398,1836.9994237799326
Low lunar polar orbit (100 km),56.75694444444444,1836.9817152537837,8.59455771926505e-06,89.97019563968291,331.131878619118,216.95076897400327,1836.9659272084027,1836.9975032991647
Low lunar polar orbit (100 km),56.763888888888886,1836.9631170493221,1.876141675843776e-05,89.97005814837968,331.0400916228557,223.26007165277676,1836.9286530187135,1836.997581079931
Low lunar polar orbit (100 km),56.770833333333336,1836.9575257504898,2.4143410684280975e-05,89.97004298467066,330.9484165620855,219.09765493570654,1836.913175330536,1837.0018761704437
Low lunar polar orbit (100 km),56.77777777777778,1836.970753317565,2.6458923214624465e-05,89.96998799021478,330.856904631016,201.60543362588533,1836.9221490494554,1837.0193575856747
Low lunar polar orbit (100 km),56.78472222222222,1836.9891044973892,3.141053697440357e-05,89.96976949617456,330.7654376597253,183.48403730167956,1836.9314036832009,1837.0468053115776
Low lunar polar orbit (100 km),56.791666666666664,1836.993512292573,3.335329988599628e-05,89.96943242898406,330.6738492853311,172.3324994527855,1836.932242497069,1837.054782088077
Low lunar polar orbit (100 km),56.798611111111114,1836.9794396481257,3.008112463856215e-05,89.96914533341966,330.5820988857637,157.27696682413458,1836.9241812406433,1837.034698055608
Low lunar polar orbit (100 km),56.80555555555556,1836.9615837892118,2.8318881656256352e-05,89.96902481608677,330.4903147934265,138.03066833855755,1836.9095630915135,1837.0136044869103
Low lunar polar orbit (100 km),56.8125,1836.958432884103,2.5854158471906205e-05,89.96901423146885,330.39866022287424,128.44316544354004,1836.9109398696728,1837.0059258985332
Low lunar polar orbit (100 km),56.81944444444444,1836.9731011920508,1.7369745660505298e-05,89.96894363233267,330.30716368322084,125.28144692084678,1836.941193436498,1837.0050089476035
Low lunar polar orbit (100 km),56.826388888888886,1836.990356788527,7.55873639241193e-06,89.96870600504121,330.21569056519866,118.84651965853264,1836.9764714626644,1837.0042421143892
Low lunar polar orbit (100 km),56.833333333333336,1836.9924597853444,2.874756859617182e-06,89.96836663326593,330.1240824499202,170.09867861182687,1836.9871788786695,1836.9977406920193
Low lunar polar orbit (100 km),56.84027777777778,1836.9773090350552,1.0835191769308306e-05,89.96809543369466,330.03231958423106,218.22402304676126,1836.957405033636,1836.9972130364745
Low lunar polar orbit (100 km),56.84722222222222,1836.9605237656342,2.019945345476836e-05,89.96799249980944,329.94054159426446,222.3137665918613,1836.9234181670363,1836.9976293642321
Low lunar polar orbit (100 km),56.854166666666664,1836.9594321073487,2.43417252417955e-05,89.96798398674387,329.8489050152724,215.3147887509808,1836.9147173455722,1837.0041468691256
Low lunar polar orbit (100 km),56.861111111111114,1836.9751908812223,2.7240659277060224e-05,89.96789612662032,329.75742127253443,196.26103000018708,1836.9251504659471,1837.0252312964972
Low lunar polar orbit (100 km),56.86805555555556,1836.991460515745,3.226226428578536e-05,89.96763485855905,329.66594258927654,180.5575431436812,1836.9321950117553,1837.0507260197353
Low lunar polar orbit (100 km),56.875,1836.9913372432968,3.271769461670956e-05,89.96728556192215,329.5743145306502,169.93661424828522,1836.9312351217116,1837.051439364882
Low lunar polar orbit (100 km),56.88194444444444,1836.9750114041417,2.9147723685501e-05,89.96702554406752,329.48253785773954,153.48819466446898,1836.921467764092,1837.0285550441913
Low lunar polar orbit (100 km),56.888888888888886,1836.9595029505363,2.7706988160779628e-05,89.96693915112586,329.390768275082,135.72566996980552,1836.9086063353361,1837.0103995657362
Low lunar polar orbit (100 km),56.895833333333336,1836.9608250604613,2.3979360495844383e-05,89.96693039197909,329.2991537927606,128.45449395720163,1836.9167759146205,1837.0048742063025
Low lunar polar orbit (100 km),56.90277777777778,1836.9774641436197,1.4695782952346419e-05,89.96682374146937,329.2076813846642,125.33871077282387,1836.9504683215184,1837.0044599657213
Low lunar polar orbit (100 km),56.90972222222222,1836.992194143743,5.816375909255485e-06,89.96654562113656,329.1161916440525,120.25734108512424,1836.9815095065997,1837.0028787808867
Low lunar polar orbit (100 km),56.916666666666664,1836.9898998434214,3.920511722299886e-06,89.96619912081789,329.02454326789706,192.8215993323771,1836.9826979029854,1836.9971017838577
Low lunar polar orbit (100 km),56.923611111111114,1836.9729984010803,1.300912025634994e-05,89.96595770492787,328.9327578894698,218.8137113970998,1836.9491009984365,1836.996895803724
Low lunar polar orbit (100 km),56.93055555555556,1836.958911049696,2.1289010206465978e-05,89.96588696696068,328.84099853924846,220.87668786503266,1836.9198040126898,1836.9980180867021
Low lunar polar orbit (100 km),56.9375,1836.9621922425654,2.4547220739222593e-05,89.96587559568385,328.7494028238198,210.8408306000083,1836.9170999261426,1837.007284558988
Low lunar polar orbit (100 km),56.94444444444444,1836.9794653824374,2.8244854452473754e-05,89.96574832168717,328.65793979190613,191.46112564761947,1836.9275801648055,1837.0313506000693
Low lunar polar orbit (100 km),56.951388888888886,1836.9928030049834,3.2814023847695094e-05,89.96544789599008,328.5664397835195,178.1399202140503,1836.9325238793379,1837.0530821306293
Low lunar polar orbit (100 km),56.958333333333336,1836.988356989713,3.182474473344529e-05,89.9650967271349,328.4747703843226,167.3925471648248,1836.9298953041737,1837.0468186752528
Low lunar polar orbit (100 km),56.96527777777778,1836.970822633976,2.831703702022261e-05,89.96487033125156,328.38297549217486,149.80820214007005,1836.9188050631867,1837.022840204766
Low lunar polar orbit (100 km),56.97222222222222,1836.958448380315,2.687672140515288e-05,89.9648142758259,328.29122973985415,134.14295434105307,1836.909076959865,1837.007819800765
Low lunar polar orbit (100 km),56.979166666666664,1836.963963140951,2.1800734634326314e-05,89.96479751934113,328.1996562610742,128.78138041252183,1836.9239159770577,1837.0040103048443
Low lunar polar orbit (100 km),56.986111111111114,1836.9815298768415,1.2145877436974262e-05,89.96464940669695,328.1081996276905,125.36479675127019,1836.9592181243258,1837.0038416293573
Low lunar polar orbit (100 km),56.99305555555556,1836.993006623381,4.433264540390784e-06,89.96433557865474,328.0166842738979,125.90920172119907,1836.984862747424,1837.0011504993379
Low lunar polar orbit (100 km),57.0,1836.986642108956,5.556991227059527e-06,89.96399225778825,327.92499523534605,203.76908920308082,1836.9764339903015,1836.9968502276104
Low lunar polar orbit (100 km),57.00694444444444,1836.9690337550242,1.5022058277389993e-05,89.96378612674921,327.8331959851019,218.96260822340884,1836.9414386991455,1836.996628810903
Low lunar polar orbit (100 km),57.013888888888886,1836.958333898204,2.206359928356656e-05,89.96374278962433,327.74146411459026,218.8397383584304,1836.9178039856245,1836.9988638107839
Low lunar polar orbit (100 km),57.020833333333336,1836.9656056708543,2.4889245107103937e-05,89.96371857667309,327.64990909750725,205.8854340646579,1836.9198849836416,1837.0113263580672
Low lunar polar orbit (100 km),57.02777777777778,1836.9833283118098,2.935229131877966e-05,89.96354737401587,327.5584576419965,187.38127471116238,1836.9294086420095,1837.0372479816103
Low lunar polar orbit (100 km),57.03472222222222,1836.9930966176864,3.300594816424281e-05,89.96321384886414,327.4669276950817,176.0681524812725,1836.9324649187613,1837.0537283166111
Low lunar polar orbit (100 km),57.041666666666664,1836.9847849657594,3.0767208865214416e-05,89.96287144417732,327.375217920531,164.6459723221544,1836.9282660711983,1837.0413038603208
Low lunar polar orbit (100 km),57.048611111111114,1836.9671121251304,2.756742539799603e-05,89.96268304565444,327.28341434515016,146.4509894259049,1836.916471671308,1837.0177525789525
Low lunar polar orbit (100 km),57.05555555555556,1836.9584361741445,2.57612698444225e-05,89.96265121595373,327.1917005497248,133.2380745171142,1836.9111137921775,1837.0057585561117
Low lunar polar orbit (100 km),57.0625,1836.9676269841534,1.9402884083289464e-05,89.96261656774811,327.100166393757,129.3404308177693,1836.9319845142222,1837.0032694540844
Low lunar polar orbit (100 km),57.06944444444444,1836.9850721000344,9.816932509776435e-06,89.96242380587331,327.00871586410346,125.5347713068378,1836.96703854156,1837.0031056585087
Low lunar polar orbit (100 km),57.076388888888886,1836.9927919777947,3.5125680120266405e-06,89.96208128250466,326.9171672030099,139.51154500116164,1836.9863394156755,1836.9992445399141
Low lunar polar orbit (100 km),57.083333333333336,1836.982909698356,7.465661089776166e-06,89.96175140834958,326.82543967763746,208.9398512749654,1836.9691954065245,1836.9966239901873
Low lunar polar orbit (100 km),57.09027777777778,1836.965635107723,1.6799408486759547e-05,89.96158378550017,326.73363641781623,218.71625438726383,1836.934775171643,1836.9964950438032
Low lunar polar orbit (100 km),57.09722222222222,1836.958780873499,2.2596491672012273e-05,89.96156087020856,326.64193944704834,216.12480389541273,1836.9172720497052,1837.000289697293
Low lunar polar orbit (100 km),57.104166666666664,1836.9694399338243,2.545373169998284e-05,89.96151403502914,326.55042233310206,200.77102706962543,1836.922682206559,1837.0161976610896
Low lunar polar orbit (100 km),57.111111111111114,1836.9865677547145,3.0423148377250465e-05,89.9612968211059,326.458972225897,184.05214080463148,1836.9306808397969,1837.0424546696322
Low lunar polar orbit (100 km),57.11805555555556,1836.9923709323803,3.282259833521406e-05,89.96093838505226,326.36740534878726,174.18725063188697,1836.932076069644,1837.0526657951164
Low lunar polar orbit (100 km),57.125,1836.9808623978165,2.963900010216215e-05,89.960614963741,326.2756588044194,161.70540935324686,1836.9264161218482,1837.0353086737848
Low lunar polar orbit (100 km),57.13194444444444,1836.9640785108174,2.6838287872833535e-05,89.96046642504967,326.18385696304483,143.60418768164536,1836.9147775400663,1837.0133794815683
Low lunar polar orbit (100 km),57.138888888888886,1836.9594170987518,2.4330609573447053e-05,89.96045074482697,326.09218147479913,132.93964127050643,1836.9147227563722,1837.0041114411315
Low lunar polar orbit (100 km),57.145833333333336,1836.9715752289296,1.6888144893637685e-05,89.96038891545271,326.0006824004449,130.0726939849535,1836.9405521868016,1837.0025982710574
Low lunar polar orbit (100 km),57.15277777777778,1836.9879060281107,7.78219363897707e-06,89.96015083689588,325.90922759282654,126.32001634049709,1836.9736102325137,1837.0022018237082
Low lunar polar orbit (100 km),57.15972222222222,1836.9916107017918,3.302391132682397e-06,89.9597884784404,325.8176397783496,161.46005832271203,1836.9855442369858,1836.9976771665981
Low lunar polar orbit (100 km),57.166666666666664,1836.9789454723036,9.480887133931088e-06,89.95948160954907,325.72587845882686,211.57439188073778,1836.961529282254,1836.9963616623531
Low lunar polar orbit (100 km),57.173611111111114,1836.962977832024,1.8294171617440926e-05,89.95935316418556,325.6340816556775,218.03738627320413,1836.929372116053,1836.9965835479954
Low lunar polar orbit (100 km),57.18055555555556,1836.9601786001006,2.2992427775316688e-05,89.95934191855807,325.5424250375535,212.71568571089819,1836.917942425868,1837.0024147743331
Low lunar polar orbit (100 km),57.1875,1836.97344689418,2.626095107498352e-05,89.95926356876136,325.4509405012704,195.85667672040412,1836.925206224365,1837.0216875639949
Low lunar polar orbit (100 km),57.19444444444444,1836.9890184755793,3.1326136746943126e-05,89.95900093208188,325.3594810782474,181.4020321902717,1836.9314727063838,1837.0465642447743
Low lunar polar orbit (100 km),57.201388888888886,1836.9907187180306,3.2289022229140466e-05,89.95862743344935,325.2678724250438,172.36311737978593,1836.9314040838792,1837.0500333521818
Low lunar polar orbit (100 km),57.208333333333336,1836.9768406402318,2.8517716140545023e-05,89.95833211366865,325.1760951893378,158.6483360391864,1836.9244542561337,1837.0292270243299
Low lunar polar orbit (100 km),57.21527777777778,1836.9618689753838,2.604856749595616e-05,89.95822260896539,325.0843057042604,141.39701662459973,1836.9140187501523,1837.0097192006153
Low lunar polar orbit (100 km),57.22222222222222,1836.9612844927099,2.259232971809266e-05,89.95821354246802,324.9926726257068,133.16967675299767,1836.9197832576913,1837.0027857277285
Low lunar polar orbit (100 km),57.229166666666664,1836.9755599059577,1.4366855677862287e-05,89.95811649747402,324.90120204402183,130.95995038884888,1836.9491683432047,1837.0019514687103
Low lunar polar orbit (100 km),57.236111111111114,1836.989898599535,6.092121796342842e-06,89.95783508496851,324.80973253224283,128.72211845959183,1836.978707433334,1837.001089765736
Low lunar polar orbit (100 km),57.24305555555556,1836.989579431735,3.939853559677664e-06,89.95746308458192,324.7181020056952,182.03288422194714,1836.9823419618015,1836.9968169016686
Low lunar polar orbit (100 km),57.25,1836.9749949794575,1.1487296966130838e-05,89.95718743326805,324.62631386747404,212.97136036414318,1836.953893102171,1836.996096856744
Low lunar polar orbit (100 km),57.25694444444444,1836.961184619788,1.9492618435309317e-05,89.95709617313437,324.53453391423386,216.85559484174044,1836.9253774363358,1836.9969918032402
Low lunar polar orbit (100 km),57.263888888888886,1836.9623983510478,2.337144068664646e-05,89.95708661891099,324.44292070800725,208.69184146264342,1836.919465893311,1837.0053308087843
Low lunar polar orbit (100 km),57.270833333333336,1836.9773781111326,2.7262978973793826e-05,89.9569693935855,324.35146117384807,191.44244901448687,1836.9272966354977,1837.027459586767
Low lunar polar orbit (100 km),57.27777777777778,1836.990572893175,3.195842226769724e-05,89.95666465139388,324.25998204100324,179.3050124474639,1836.9318655727448,1837.0492802136055
Low lunar polar orbit (100 km),57.28472222222222,1836.9882847983063,3.14616562286369e-05,89.95628699948523,324.1683292972756,170.49148836551504,1836.930490104394,1837.046079492219
Low lunar polar orbit (100 km),57.291666666666664,1836.9729650279437,2.745041428952753e-05,89.956027176895,324.07652957707006,155.61475703952306,1836.922539359015,1837.0233906968722
Low lunar polar orbit (100 km),57.298611111111114,1836.960573671613,2.5117588209501523e-05,89.95595320033615,323.98476257144813,139.89300300751998,1836.9144336523664,1837.0067136908597
Low lunar polar orbit (100 km),57.30555555555556,1836.9638817938044,2.0588363030055077e-05,89.95594036800105,323.8931734315668,133.8571928622356,1836.9260617145328,1837.0017018730755
Low lunar polar orbit (100 km),57.3125,1836.9793430435116,1.1947449437972267e-05,89.95580190528247,323.80172278337307,132.0567741789727,1836.957395825692,1837.0012902613312
Low lunar polar orbit (100 km),57.31944444444444,1836.9909747675829,4.7925223852799855e-06,89.95548174502211,323.71022878044084,134.50921431490167,1836.9821709472149,1836.9997785879511
Low lunar polar orbit (100 km),57.326388888888886,1836.9868606293585,5.19634658298774e-06,89.9551110111399,323.61855456476735,194.65238665663273,1836.977315008962,1836.996406249755
Low lunar polar orbit (100 km),57.333333333333336,1836.9712922266453,1.3391427587492158e-05,89.9548728817691,323.5267484698406,213.63863328174796,1836.9466925586053,1836.9958918946857
Low lunar polar orbit (100 km),57.34027777777778,1836.9603193301546,2.041731157348496e-05,89.95481422625751,323.43499499630656,215.09794315713512,1836.9228135389665,1836.9978251213422
Low lunar polar orbit (100 km),57.34722222222222,1836.9652662175365,2.3845062901903775e-05,89.95479580666179,323.34342559554864,204.24648255759973,1836.9214636652148,1837.009068769858
Low lunar polar orbit (100 km),57.354166666666664,1836.9810023851917,2.8361538726571486e-05,89.95463443005424,323.2519816826986,187.70560827118538,1836.9289027773525,1837.033101993031
Low lunar polar orbit (100 km),57.361111111111114,1836.9911832057646,3.22545249810829e-05,89.9542934964155,323.160473420567,177.61775081459587,1836.9319319277558,1837.0504344837736
Low lunar polar orbit (100 km),57.36805555555556,1836.9852557948748,3.0417337898864935e-05,89.95392297572363,323.068777020046,168.50695684855427,1836.929379593634,1837.0411319961154
Low lunar polar orbit (100 km),57.375,1836.969460045947,2.644633896645843e-05,89.95370381028481,322.976964650959,152.78455351511764,1836.9208789289355,1837.0180411629588
Low lunar polar orbit (100 km),57.38194444444444,1836.9602210252472,2.3982538021713717e-05,89.95365936987493,322.88522906655885,139.10061624028728,1836.9161660569018,1837.0042759935923
Low lunar polar orbit (100 km),57.388888888888886,1836.9670160117112,1.8388043360340455e-05,89.95363223247696,322.79368266557896,134.94972709147282,1836.9332377825692,1837.0007942408533
Low lunar polar orbit (100 km),57.395833333333336,1836.9827112216972,9.728086224836904e-06,89.95344844577889,322.702241939683,133.5507102742664,1836.964840895489,1837.0005815479053
Low lunar polar orbit (100 km),57.40277777777778,1836.9911181761038,3.96626924011523e-06,89.95309650369781,322.6107149518658,145.7869728028665,1836.9838321747375,1836.9984041774703
Low lunar polar orbit (100 km),57.40972222222222,1836.983651658423,6.793429935799099e-06,89.95273798064086,322.5189987775262,201.42814851475475,1836.9711722386924,1836.9961310781537
Low lunar polar orbit (100 km),57.416666666666664,1836.9680443779978,1.5120367978972852e-05,89.95254132472765,322.427184940245,213.75943521222715,1836.9402687452011,1836.9958200107944
Low lunar polar orbit (100 km),57.423611111111114,1836.9603852818068,2.112567830542941e-05,89.95250835789584,322.33546615751794,212.7163310214129,1836.9215782476472,1836.9991923159657
Low lunar polar orbit (100 km),57.43055555555556,1836.9685772872233,2.44901548324155e-05,89.95247064182249,322.243938195714,199.66616011330282,1836.9235896423431,1837.0135649321035
Low lunar polar orbit (100 km),57.4375,1836.984118085013,2.9435306800169283e-05,89.95226234540372,322.1524992991323,184.69498064798418,1836.9300458939101,1837.038190276116
Low lunar polar orbit (100 km),57.44444444444444,1836.9908632834697,3.218870305411409e-05,89.9518934155338,322.06095411418755,176.2015129847833,1836.9317329300586,1837.049993636881
Low lunar polar orbit (100 km),57.451388888888886,1836.9818457804683,2.923996106456527e-05,89.95154096115377,321.9692172680821,166.39199254023333,1836.9281325028214,1837.0355590581155
Low lunar polar orbit (100 km),57.458333333333336,1836.9665149183838,2.5479155431529095e-05,89.9513650103405,321.8774030937995,150.3427261144868,1836.9197105630276,1837.0133192737399
Low lunar polar orbit (100 km),57.46527777777778,1836.9607805247344,2.260895009192701e-05,89.95134199541454,321.78570607939804,138.994516593613,1836.9192487701266,1837.002312279342
Low lunar polar orbit (100 km),57.47222222222222,1836.9704712941625,1.6079921085329512e-05,89.95129055962731,321.6941985167732,136.42500781176085,1836.940932953948,1837.0000096343772
Low lunar polar orbit (100 km),57.479166666666664,1836.985486721525,7.791602619698232e-06,89.9510601545872,321.6027568747119,135.86400861835784,1836.9711736605943,1836.9997997824557
Low lunar polar orbit (100 km),57.486111111111114,1836.9903716741535,3.748400592644248e-06,89.95068538849853,321.51119028032616,162.14834146104977,1836.9834858983556,1836.9972574499513
Low lunar polar orbit (100 km),57.49305555555556,1836.9801693479308,8.55417494333676e-06,89.95034936110737,321.419436531021,205.1139630281376,1836.9644554981944,1836.9958831976667
Low lunar polar orbit (100 km),57.5,1836.965420192998,1.6626188468388177e-05,89.9501954826854,321.32762588041953,213.37619456508622,1836.9348784597116,1836.995961926284
Low lunar polar orbit (100 km),57.50694444444444,1836.9613289029771,2.170260736849124e-05,89.95017937226424,321.2359480078053,209.71601539315225,1836.9214620525051,1837.0011957534498
Low lunar polar orbit (100 km),57.513888888888886,1836.97210876436,2.532987699942608e-05,89.95011276606614,321.14445645230944,195.26919733038005,1836.9255784867937,1837.0186390419262
Low lunar polar orbit (100 km),57.520833333333336,1836.9865658044325,3.0366044430434867e-05,89.94985754578289,321.05301142081373,182.3631775593818,1836.9307837887573,1837.042347820108
Low lunar polar orbit (100 km),57.52777777777778,1836.9896840674098,3.177171037586346e-05,89.94947061633611,320.96142369599795,174.93455831499367,1836.9313197632043,1837.0480483716156
Low lunar polar orbit (100 km),57.53472222222222,1836.9782807037868,2.8006599080911336e-05,89.94914610213554,320.8696522303286,164.18363953122514,1836.9268331895587,1837.0297282180147
Low lunar polar orbit (100 km),57.541666666666664,1836.9642746146321,2.449818049049263e-05,89.94901312817238,320.77784740383356,148.44742283279203,1836.919272332278,1837.009276896986
Low lunar polar orbit (100 km),57.548611111111114,1836.9621666863982,2.099484915582975e-05,89.94900182626722,320.68619381787016,139.53609152610773,1836.9235999428033,1837.000733429993
Low lunar polar orbit (100 km),57.55555555555556,1836.974023311822,1.3763118039121785e-05,89.9489173226202,320.59471870324217,138.30747390830268,1836.9487408215045,1836.9993058021394
Low lunar polar orbit (100 km),57.5625,1836.987538839983,6.205590838848102e-06,89.94864176191706,320.50326516858973,139.77822110679918,1836.9761392469406,1836.998938433025
Low lunar polar orbit (100 km),57.56944444444444,1836.9888292675796,4.196330796368501e-06,89.94825459379739,320.4116546807253,178.15272053402984,1836.9811206547827,1836.9965378803765
Low lunar polar orbit (100 km),57.576388888888886,1836.9766361635043,1.0359260405424234e-05,89.94795002390148,320.3198701596274,207.17463879006817,1836.957606444172,1836.995665882837
Low lunar polar orbit (100 km),57.583333333333336,1836.9635418410671,1.7890286636938722e-05,89.9478374586444,320.2280736406086,212.47156309862157,1836.930678036762,1836.9964056453723
Low lunar polar orbit (100 km),57.59027777777778,1836.963044204553,2.224672970147429e-05,89.9478280149789,320.1364404567913,206.18348104088454,1836.9221777842367,1837.0039106248691
Low lunar polar orbit (100 km),57.59722222222222,1836.975636015891,2.633014783016827e-05,89.94772443105947,320.0449778881244,191.3267016613529,1836.9272681758343,1837.024003855948
Low lunar polar orbit (100 km),57.604166666666664,1836.9882364595326,3.105682657859369e-05,89.94742511845013,319.95351575253767,180.60878813307815,1836.9311854344462,1837.0452874846194
Low lunar polar orbit (100 km),57.611111111111114,1836.987765888282,3.1044182806490685e-05,89.94703137584132,319.8618824558233,173.71976126312367,1836.9307381042645,1837.0447936722994
Low lunar polar orbit (100 km),57.61805555555556,1836.974784430455,2.6775451989920105e-05,89.94674296646457,319.7700844663694,161.97439944565087,1836.9255986003077,1837.023970260602
Low lunar polar orbit (100 km),57.625,1836.9628318282569,2.3444499882594046e-05,89.9466499326806,319.6782997218915,147.21030683193337,1836.9197651533618,1837.005898503152
Low lunar polar orbit (100 km),57.63194444444444,1836.9642475664,1.9169476542520904e-05,89.94663966054652,319.5866917850861,140.6912936820297,1836.9290339233467,1836.9994612094533
Low lunar polar orbit (100 km),57.638888888888886,1836.9774552165377,1.1538684977854941e-05,89.94651514667758,319.4952406189969,140.6943504438777,1836.9562589123705,1836.998651520705
Low lunar polar orbit (100 km),57.645833333333336,1836.988787560446,5.032506029825236e-06,89.94619861265218,319.4037647847044,146.421064344234,1836.9795429032959,1836.9980322175963
Low lunar polar orbit (100 km),57.65277777777778,1836.9866293675789,5.176106440459779e-06,89.94581029544167,319.3121087645853,189.35704527250022,1836.9771209292555,1836.996137805902
Low lunar polar orbit (100 km),57.65972222222222,1836.9732659185727,1.2116969959767359e-05,89.94554423634966,319.22030229426895,208.27955406866926,1836.9510073686927,1836.9955244684527
Low lunar polar orbit (100 km),57.666666666666664,1836.9624780959712,1.8925812285484883e-05,89.94546881606291,319.12853015518857,211.0132906567801,1836.9277120889356,1836.9972441030075
Low lunar polar orbit (100 km),57.673611111111114,1836.9653835104468,2.2850574104697504e-05,89.94545515404633,319.0369427076894,202.29706288939892,1836.9234077968233,1837.0073592240703
Low lunar polar orbit (100 km),57.68055555555556,1836.9789469705152,2.7412337235068197e-05,89.9453085879948,318.94549976757776,188.00898944319482,1836.928591084127,1837.0293028569033
Low lunar polar orbit (100 km),57.6875,1836.9890748006305,3.1441578701087816e-05,89.94497072716385,318.85401046751144,179.31025719439447,1836.9313169640623,1837.046832637199
Low lunar polar orbit (100 km),57.69444444444444,1836.9852693220382,3.0067986316499325e-05,89.9445818462157,318.76233138760153,172.49110500453085,1836.9300348740965,1837.0405037699798
Low lunar polar orbit (100 km),57.701388888888886,1836.9715631001545,2.557762759536301e-05,89.94433545949164,318.67051673546155,159.90162511421053,1836.9245777256103,1837.0185484746983
Low lunar polar orbit (100 km),57.708333333333336,1836.9622241262098,2.2266818175721983e-05,89.9442767170764,318.57876168235794,146.6951580822389,1836.9213208223696,1837.00312743005
Low lunar polar orbit (100 km),57.71527777777778,1836.9668565899485,1.7188335497251544e-05,89.94425652254458,318.48719880519013,142.445709149388,1836.9352821873201,1836.9984309925771
Low lunar polar orbit (100 km),57.72222222222222,1836.9805693780615,9.503130132310103e-06,89.94408736983935,318.3957615045492,143.79347376432327,1836.9631123126603,1836.998026443463
Low lunar polar orbit (100 km),57.729166666666664,1836.9892074367133,4.3422202544551274e-06,89.94373654544276,318.3042542099703,156.5756469281194,1836.9812308249695,1836.997184048457
Low lunar polar orbit (100 km),57.736111111111114,1836.9839428808943,6.494782580415762e-06,89.94335846642066,318.2125538077741,196.0660036162593,1836.9720120695818,1836.9958736922072
Low lunar polar orbit (100 km),57.74305555555556,1836.9702499317914,1.3756830051013348e-05,89.9431355969301,318.1207356889375,208.71655976860447,1836.9449790442545,1836.9955208193287
Low lunar polar orbit (100 km),57.75,1836.9622440103508,1.977579352883296e-05,89.94309069789725,318.02899680498734,208.98525203066475,1836.9259166242928,1836.9985713964084
Low lunar polar orbit (100 km),57.75694444444444,1836.9681682069775,2.3579467476077544e-05,89.94306195713284,317.9374533009684,198.30882740704197,1836.9248534758008,1837.0114829381544
Low lunar polar orbit (100 km),57.763888888888886,1836.9818544806958,2.8474864254126688e-05,89.9428689307801,317.8460192798231,185.37657628975373,1836.929546671752,1837.0341622896392
Low lunar polar orbit (100 km),57.770833333333336,1836.9890822503096,3.148869024646347e-05,89.94250046762423,317.75449433707536,178.3472560641442,1836.9312378701127,1837.0469266305067
Low lunar polar orbit (100 km),57.77777777777778,1836.9823811083456,2.8915395422511192e-05,89.942127869669,317.6627721278749,171.21956982010596,1836.9292640364115,1837.0354981802795
Low lunar polar orbit (100 km),57.78472222222222,1836.9687933505556,2.441564116723567e-05,89.94192678814262,317.57095181049976,158.12723958893022,1836.9239425796618,1837.0136441214497
Low lunar polar orbit (100 km),57.791666666666664,1836.9624355698672,2.093309414380056e-05,89.94189444095403,317.479234298524,146.93008614869825,1836.923982262265,1837.0008888774698
Low lunar polar orbit (100 km),57.798611111111114,1836.9698039092261,1.5126765009787821e-05,89.94185382745921,317.3877130961905,144.81741884742982,1836.9420164986723,1836.9975913197798
Low lunar polar orbit (100 km),57.80555555555556,1836.9831998495702,7.743683726264347e-06,89.94163805699782,317.29627862916783,147.9618351766805,1836.96897483266,1836.9974248664805
Low lunar polar orbit (100 km),57.8125,1836.988825578681,4.194642004030835e-06,89.94126173864574,317.2047325604967,169.02601003278156,1836.9811200681922,1836.9965310891698
Low lunar polar orbit (100 km),57.81944444444444,1836.980960497785,8.003789015689779e-06,89.94090470622905,317.11299167211894,199.95500666915868,1836.9662576897515,1836.9956633058189
