hours,radial_km,along_track_km,cross_track_km,radial_m_s,along_track_m_s,cross_track_m_s
2.8721804511278197,-390.39489745852075,-747.4196076111291,0.015887481252730394,1.1402121613924026,85.7658762083932,-0.0007116755293900666
2.887218045112782,-390.32389397879626,-742.7767495771881,0.015902111562086235,1.4829642771990794,85.76147720950553,-0.000725304224998178
2.9022556390977443,-390.23433676923077,-738.1342039338264,0.01591579758398196,1.8256683246518701,85.7543351223877,-0.0007389212140709254
2.9172932330827073,-390.12622856374895,-733.4921191765806,0.015928537511814608,2.168319423591584,85.74445005040427,-0.0007525260038716915
2.932330827067669,-389.9995723595061,-728.8506437941064,0.015940329605663994,2.51091269464218,85.73182214223368,-0.0007661181020761937
2.947368421052632,-389.85437141746684,-724.2099262657298,0.015951172164536,2.8534432592359673,85.71645159192055,-0.0007796970160011342
2.962406015037594,-389.69062926282237,-719.5701150590472,0.015961063540949425,3.195906239629669,85.69833863890636,-0.0007932622533542219
2.977443609022557,-389.5083496853502,-714.9313586274775,0.015970002137685214,3.538296758928777,85.67748356806665,-0.0008068133205883884
2.9924812030075185,-389.30753673972885,-710.2938054078006,0.015977986385989518,3.8806099411059027,85.65388670972865,-0.0008203497253402504
3.0075187969924815,-389.0881947456285,-705.6576038176931,0.01598501476107743,4.222840911025136,85.627548439683,-0.0008338709739774287
3.022556390977444,-388.85032828779896,-701.0229022532578,0.01599108578063265,4.564984794458123,85.5984691791871,-0.0008473765739268182
3.037593984962406,-388.5939422160455,-696.3898490865474,0.01599619799772241,4.907036718111096,85.5666493949561,-0.0008608660321070044
3.0526315789473686,-388.31904164505136,-691.7585926630953,0.01600035000300635,5.248991809643037,85.53208959914652,-0.0008743388549709187
3.067669172932331,-388.0256319541533,-687.1292812994277,0.016003540435322428,5.590845197682743,85.49479034933141,-0.0008877945497144063
3.082706766917293,-387.71371878697363,-682.5020632806245,0.016005767969142198,5.932592011850601,85.45475224845734,-0.0009012326238390086
3.0977443609022557,-387.38330805097826,-677.877086857815,0.016007031332033364,6.274227382778449,85.41197594480589,-0.0009146525834884061
3.1127819548872186,-387.03440591686643,-673.2545002457864,0.016007329308994178,6.615746442118486,85.36646213192903,-0.00092805393598641
3.1278195488721803,-386.66701881793415,-668.634451620498,0.016006660743662048,6.957144322566433,85.31821154858258,-0.0009414361878428254
3.1428571428571432,-386.2811534492835,-664.0170891167076,0.01600502455319213,7.298416157867758,85.26722497865144,-0.0009547988459691284
3.157894736842105,-385.87681676691227,-659.4025608255613,0.016002419725715065,7.6395570828304145,85.21350325105874,-0.0009681414160575639
3.172932330827068,-385.4540159867028,-654.7910147922228,0.015998845345551384,7.980562233336071,85.15704723966059,-0.0009814634040314265
3.1879699248120303,-385.01275858332826,-650.1825990135405,0.01599430060596459,8.321426746337778,85.09785786314583,-0.0009947643146196606
3.203007518796993,-384.55305228899937,-645.5774614357265,0.015988784806077096,8.662145759872153,85.03593608490186,-0.0010080436522170787
3.218045112781955,-384.0749050921214,-640.9757499520897,0.01598229739821497,9.00271441305114,84.97128291288978,-0.0010213009197682108
3.2330827067669174,-383.5783252400966,-636.3776124006429,0.01597483791780769,9.343127846089544,84.90389939987352,-0.0010345356195635388
3.24812030075188,-383.0633213079591,-631.7831965583379,0.015966405270966075,9.68338120081205,84.83378664954157,-0.0010477472638073548
3.263157894736842,-382.52990210755684,-627.1926501413361,0.01595699871538587,10.023469620151978,84.7609458084112,-0.0010609353630190654
3.2781954887218046,-381.9780766943413,-622.6061208035076,0.015946617720230538,10.363388248135465,84.68537806638885,-0.0010740994257417127
3.2932330827067675,-381.4078543879627,-618.023756133177,0.01593526182447208,10.703132230032741,84.60708465859099,-0.0010872389603868195
3.308270676691729,-380.8192447715858,-613.445703650685,0.015922930600840643,11.04269671237422,84.52606686526379,-0.001100353475468991
3.3233082706766917,-380.212257691268,-608.8721108059219,0.0159096236804138,11.3820768429699,84.44232601170776,-0.0011134424800075882
3.3383458646616546,-379.5869032555248,-604.303124975869,0.01589534075895141,11.721267770928437,84.35586346821684,-0.001126505483594264
3.3533834586466167,-378.9431918350293,-599.7388934621966,0.015880081567180113,12.06026464667126,84.26668065003538,-0.0011395419956109487
3.368421052631579,-378.28113406230136,-595.1795634887692,0.015863845930015955,12.39906262195878,84.17477901729956,-0.001152551526697906
