time_s,day,jd_utc,ra_deg,dec_deg,ra_true_deg,dec_true_deg,elevation_deg,sun_elevation_deg,lunar_separation_deg,range_km,apparent_magnitude
233400.0,2.701388888888889,2461044.201388889,107.27879542704132,17.333584463015292,107.27916475000576,17.3338769712598,26.561745775966276,-20.379942195867496,9.876041593479174,400047.75782088033,15.836632587895206
234000.0,2.7083333333333335,2461044.2083333335,107.34724529084227,17.30603385299669,107.34794778683717,17.30574563915176,25.18637195634877,-18.97388836063721,9.877151036773263,400201.20222708717,15.837569546335889
234600.0,2.7152777777777777,2461044.215277778,107.4170240559387,17.276926704609494,107.41765878817073,17.277341069275153,23.75969423528627,-17.51776298620895,9.878015260849429,400361.2324242136,15.838544552707628
235200.0,2.7222222222222223,2461044.222222222,107.48854041564971,17.248900546079636,107.48834083528747,17.248676894209666,22.285190222761912,-16.014615553591653,9.878641897322948,400527.5862390359,15.839556215487061
235800.0,2.7291666666666665,2461044.2291666665,107.55981273524237,17.21864535940292,107.56003502121516,17.21976717374208,20.76615965726803,-14.467351296386504,9.87903891210998,400699.98985338607,15.84060308149326
236400.0,2.736111111111111,2461044.236111111,107.63301396610194,17.190770573505176,107.632780347609,17.19062637158357,19.20572228833071,-12.878729055415048,9.879214588823857,400878.1582781731,15.841683638665554
298740.0,3.457638888888889,2461044.957638889,118.4995845092006,14.931284143915137,118.50036916543142,14.930856187202474,15.803003439708858,-18.908965459774073,10.037396065538308,401795.12669966836,15.875423687382575
299340.0,3.464583333333333,2461044.964583333,118.5732603121572,14.915866954135842,118.57364981204633,14.916492614200372,17.53466001773405,-20.322049231038616,10.040731802256063,401606.2107279487,15.87468479399686
299940.0,3.4715277777777778,2461044.9715277776,118.6457941232594,14.901831604885851,118.6457409395311,14.901930755125518,19.235587605173617,-21.68221105884478,10.043862362169083,401422.128881334,15.873968797625995
300540.0,3.4784722222222224,2461044.978472222,118.7167881027918,14.886266799292288,118.71667553390236,14.887158881546913,20.903190888072476,-22.986138972595153,10.046778727536914,401243.2045556333,15.87327758067416
301140.0,3.4854166666666666,2461044.9854166666,118.78749558969969,14.871830854181677,118.78648879519065,14.872165664523092,22.53468219137503,-24.23040416906217,10.049472148753924,401069.7518772699,15.872612988576446
301740.0,3.4923611111111112,2461044.992361111,118.8543627085435,14.857284002314714,118.855218074826,14.856940201098842,24.12707111272757,-25.411479584185493,10.051934164077212,400902.0751033313,15.87197682598342
302340.0,3.4993055555555554,2461044.9993055556,118.92270569988233,14.841652515829164,118.92290281328793,14.841472038892624,25.677155812951817,-26.525764128361253,10.054156619281546,400740.46802528406,15.871370852944612
302940.0,3.50625,2461045.00625,118.98939580120971,14.82571801080044,118.98958447256005,14.825751199889595,27.181516566676077,-27.5696129262839,10.05613168685829,400585.2133902057,15.8707967811478
303540.0,3.5131944444444443,2461045.0131944446,119.05544300395768,14.809353396214513,119.05530646348893,14.80976820337228,28.63651245212083,-28.539373809745733,10.057851884671406,400436.58234103455,15.870256270226019
304140.0,3.520138888888889,2461045.020138889,119.1204911457123,14.793253032283344,119.12011406815904,14.793514087893943,30.03828222401183,-29.431430046092693,10.05931009400993,400294.8338772167,15.869750924143876
304740.0,3.527083333333333,2461045.027083333,119.18357119307498,14.7770232294268,119.18405435259952,14.776980433636897,31.382750484129527,-30.242248890780395,10.060499576761327,400160.2143454144,15.869282287699402
305340.0,3.5340277777777778,2461045.0340277776,119.24742334409947,14.76003211021979,119.24717609894476,14.760159376520688,32.665641019208095,-30.968435509321186,10.061413992914249,400032.95691127767,15.868851843003053
305940.0,3.5409722222222224,2461045.040972222,119.30905050701196,14.74338796061676,119.30952968467145,14.743043635302143,33.8824973801855,-31.60679023842693,10.062047415096039,399913.281140683,15.868461006327035
306540.0,3.5479166666666666,2461045.0479166666,119.37018904559842,14.725053820941524,119.37116700603849,14.72562652323932,35.02871392267583,-32.15436858060343,10.062394344435157,399801.3925205195,15.868111124818508
307140.0,3.5548611111111112,2461045.054861111,119.43216333026398,14.707145821339621,119.43214137310257,14.707901965449791,36.09957723003833,-32.6085409727054,10.062449724385086,399697.4820498171,15.867803473482457
307740.0,3.5618055555555554,2461045.0618055556,119.49252295811074,14.68983403392615,119.49250740574172,14.689864513436161,37.090319456969205,-32.96705019563052,10.062208953785786,399601.72585000825,15.867539252284342
